userId,movieId,rating,timestamp,user_idx,movie_idx
38,46062,0.5,1406491318,37,7046
38,46723,0.5,1403015706,37,7063
38,53996,0.5,1406753882,37,7420
38,59615,0.5,1408394410,37,7729
38,69526,0.5,1406753883,37,8147
38,87520,0.5,1406753754,37,9025
38,112370,0.5,1406753733,37,9990
41,4873,0.5,1067131051,40,3802
42,32,0.5,1399112422,41,31
42,2338,0.5,1399109922,41,1851
42,3254,0.5,1399109810,41,2594
42,5785,0.5,1399110167,41,4367
42,6888,0.5,1399112687,41,5015
42,48385,0.5,1399112457,41,7152
43,153,0.5,1178269762,42,129
44,671,0.5,1225241371,43,579
44,2420,0.5,1225237906,43,1929
44,2571,0.5,1225238108,43,2056
44,2947,0.5,1225237760,43,2357
44,6157,0.5,1225238560,43,4561
44,8665,0.5,1225241317,43,5741
44,33794,0.5,1225238500,43,6639
44,34048,0.5,1225238202,43,6660
44,44694,0.5,1225241102,43,6965
44,56801,0.5,1225238318,43,7586
44,58559,0.5,1225238745,43,7666
45,1777,0.5,1149373260,44,1398
48,19,0.5,1081162569,47,18
53,435,0.5,1285955972,52,383
53,33158,0.5,1285956842,52,6600
54,810,0.5,1146966866,53,666
54,6503,0.5,1146947944,53,4779
54,6711,0.5,1146934744,53,4908
55,260,0.5,1269637369,54,230
55,1196,0.5,1269637374,54,958
58,543,0.5,1248075270,57,486
58,552,0.5,1248075276,57,495
58,1376,0.5,1248075291,57,1117
58,2395,0.5,1248075281,57,1905
59,62336,0.5,1439121629,58,7879
60,173,0.5,1162940923,59,148
60,1125,0.5,1162942328,59,912
60,37733,0.5,1162942227,59,6754
61,82,0.5,1059070600,60,75
61,3500,0.5,1059070324,60,2778
61,6537,0.5,1059023426,60,4800
62,19,0.5,1267425575,61,18
62,34,0.5,1271395919,61,33
62,39,0.5,1267576688,61,36
62,44,0.5,1269669985,61,41
62,65,0.5,1267427306,61,60
62,71,0.5,1267565207,61,65
62,75,0.5,1267427192,61,69
62,87,0.5,1267565204,61,80
62,88,0.5,1267427416,61,81
62,95,0.5,1267427980,61,87
62,112,0.5,1269331602,61,100
62,135,0.5,1267425049,61,116
62,144,0.5,1267428025,61,121
62,145,0.5,1267426636,61,122
62,153,0.5,1267426835,61,129
62,158,0.5,1269332254,61,134
62,172,0.5,1267493322,61,147
62,181,0.5,1267564818,61,156
62,185,0.5,1267565196,61,160
62,216,0.5,1267427298,61,188
62,248,0.5,1267577459,61,218
62,256,0.5,1267576901,61,226
62,261,0.5,1267564334,61,231
62,344,0.5,1267425570,61,304
62,367,0.5,1267565177,61,326
62,370,0.5,1268792974,61,329
62,374,0.5,1267564813,61,333
62,410,0.5,1267425606,61,359
62,416,0.5,1267426651,61,364
62,419,0.5,1267427141,61,367
62,432,0.5,1268793014,61,380
62,436,0.5,1267565172,61,384
62,455,0.5,1267564314,61,403
62,531,0.5,1267424962,61,474
62,585,0.5,1267427814,61,518
62,588,0.5,1267565164,61,521
62,597,0.5,1267493071,61,529
62,603,0.5,1267428163,61,534
62,736,0.5,1267493076,61,621
62,737,0.5,1267426770,61,622
62,742,0.5,1267565144,61,624
62,783,0.5,1269332378,61,649
62,818,0.5,1267577396,61,668
62,839,0.5,1267577393,61,683
62,886,0.5,1267428104,61,711
62,920,0.5,1267576866,61,741
62,1037,0.5,1267425002,61,844
62,1088,0.5,1269332534,61,885
62,1100,0.5,1267577354,61,896
62,1291,0.5,1267493061,61,1050
62,1370,0.5,1267564261,61,1111
62,1378,0.5,1267425034,61,1119
62,1380,0.5,1271394965,61,1121
62,1385,0.5,1269755022,61,1124
62,1405,0.5,1267426964,61,1141
62,1407,0.5,1267576841,61,1143
62,1416,0.5,1269755362,61,1152
62,1468,0.5,1267427715,61,1189
62,1485,0.5,1268781086,61,1202
62,1499,0.5,1267426108,61,1213
62,1513,0.5,1269670526,61,1221
62,1517,0.5,1267426457,61,1225
62,1556,0.5,1269755328,61,1252
62,1562,0.5,1267426819,61,1253
62,1569,0.5,1269331671,61,1256
62,1588,0.5,1267564622,61,1268
62,1591,0.5,1269755247,61,1271
62,1665,0.5,1267426901,61,1330
62,1681,0.5,1267565110,61,1342
62,1694,0.5,1267426262,61,1353
62,1801,0.5,1269755036,61,1411
62,1869,0.5,1267427364,61,1450
62,1882,0.5,1269671026,61,1460
62,1887,0.5,1267425916,61,1464
62,1911,0.5,1269671740,61,1483
62,1974,0.5,1267577289,61,1540
62,2005,0.5,1267493232,61,1568
62,2054,0.5,1267576814,61,1614
62,2080,0.5,1269331706,61,1639
62,2123,0.5,1267425872,61,1682
62,2124,0.5,1267425612,61,1683
62,2134,0.5,1269754308,61,1690
62,2195,0.5,1267565063,61,1749
62,2273,0.5,1267493225,61,1799
62,2279,0.5,1267577207,61,1803
62,2296,0.5,1267565058,61,1817
62,2315,0.5,1267427916,61,1831
62,2338,0.5,1267564596,61,1851
62,2381,0.5,1267577184,61,1892
62,2396,0.5,1267493036,61,1906
62,2407,0.5,1268792851,61,1916
62,2421,0.5,1269754138,61,1930
62,2470,0.5,1267564209,61,1975
62,2471,0.5,1269754714,61,1976
62,2514,0.5,1267565050,61,2008
62,2541,0.5,1267576800,61,2032
62,2605,0.5,1267576797,61,2079
62,2606,0.5,1267565042,61,2080
62,2617,0.5,1267564204,61,2090
62,2683,0.5,1267426467,61,2143
62,2699,0.5,1267426289,61,2157
62,2706,0.5,1267426025,61,2162
62,2717,0.5,1267576787,61,2172
62,2770,0.5,1267427767,61,2216
62,2846,0.5,1267425654,61,2274
62,2918,0.5,1267564019,61,2331
62,2953,0.5,1269709956,61,2363
62,3210,0.5,1269332406,61,2567
62,3243,0.5,1267564529,61,2583
62,3257,0.5,1267427660,61,2597
62,3264,0.5,1267428087,61,2604
62,3409,0.5,1269754401,61,2704
62,3438,0.5,1269754927,61,2729
62,3444,0.5,1267427578,61,2735
62,3624,0.5,1269332538,61,2869
62,3646,0.5,1267427240,61,2882
62,3717,0.5,1267576732,61,2937
62,3802,0.5,1267577809,61,3005
62,3835,0.5,1267565632,61,3030
62,3857,0.5,1267427498,61,3047
62,3973,0.5,1267427699,61,3129
62,3977,0.5,1267565598,61,3131
62,4015,0.5,1269709851,61,3165
62,4030,0.5,1267564985,61,3179
62,4124,0.5,1267564980,61,3243
62,4133,0.5,1267577792,61,3252
62,4270,0.5,1267493179,61,3350
62,4310,0.5,1268792949,61,3382
62,4340,0.5,1267426185,61,3402
62,4368,0.5,1267564967,61,3422
62,4369,0.5,1267577011,61,3423
62,4388,0.5,1269755216,61,3435
62,4447,0.5,1267564146,61,3481
62,4466,0.5,1267425545,61,3489
62,4480,0.5,1267427535,61,3501
62,4565,0.5,1267426018,61,3572
62,4571,0.5,1267427283,61,3577
62,4638,0.5,1267577001,61,3632
62,4718,0.5,1267426030,61,3695
62,4732,0.5,1267428072,61,3706
62,4792,0.5,1267425294,61,3747
62,4887,0.5,1267564951,61,3812
62,4896,0.5,1267564135,61,3817
62,4899,0.5,1267427376,61,3819
62,4980,0.5,1267427276,61,3874
62,5053,0.5,1267427477,61,3928
62,5096,0.5,1267426541,61,3958
62,5128,0.5,1267577737,61,3985
62,5171,0.5,1269754772,61,4008
62,5254,0.5,1267427456,61,4055
62,5481,0.5,1267426452,61,4199
62,5507,0.5,1269709498,61,4216
62,5524,0.5,1267427605,61,4223
62,5809,0.5,1267565412,61,4381
62,5969,0.5,1267565396,61,4470
62,5991,0.5,1271394826,61,4486
62,6057,0.5,1267427271,61,4520
62,6166,0.5,1267564927,61,4566
62,6287,0.5,1267426168,61,4645
62,6304,0.5,1267427827,61,4660
62,6373,0.5,1267428041,61,4701
62,6503,0.5,1269671561,61,4779
62,6539,0.5,1267493023,61,4802
62,6548,0.5,1267426631,61,4806
62,6586,0.5,1267426059,61,4831
62,6793,0.5,1267427008,61,4956
62,6794,0.5,1267427013,61,4957
62,6863,0.5,1268792877,61,4997
62,7004,0.5,1269709891,61,5089
62,7101,0.5,1267565366,61,5174
62,7254,0.5,1267428152,61,5267
62,7261,0.5,1267426785,61,5272
62,7293,0.5,1267425448,61,5287
62,8666,0.5,1267577638,61,5742
62,8810,0.5,1267425512,61,5806
62,8912,0.5,1267565336,61,5851
62,8934,0.5,1267426968,61,5864
62,8985,0.5,1267427464,61,5897
62,26493,0.5,1271395927,61,6170
62,26755,0.5,1269754247,61,6236
62,27075,0.5,1267425601,61,6281
62,27473,0.5,1267426050,61,6319
62,27839,0.5,1267565323,61,6392
62,32019,0.5,1267426887,61,6515
62,32296,0.5,1267565316,61,6537
62,33166,0.5,1267564105,61,6603
62,33499,0.5,1267565310,61,6619
62,33629,0.5,1267425749,61,6625
62,33836,0.5,1267564876,61,6647
62,34150,0.5,1269671150,61,6668
62,40815,0.5,1267493142,61,6824
62,42721,0.5,1267427575,61,6886
62,43967,0.5,1267427680,61,6935
62,44022,0.5,1269754752,61,6939
62,44840,0.5,1267427077,61,6976
62,48943,0.5,1267428158,61,7184
62,50147,0.5,1267427351,61,7238
62,52245,0.5,1267427468,61,7330
62,52462,0.5,1267426283,61,7346
62,52722,0.5,1268792984,61,7360
62,54121,0.5,1268792898,61,7426
62,54732,0.5,1267426710,61,7449
62,55830,0.5,1267426892,61,7539
62,58485,0.5,1271395861,61,7662
62,60072,0.5,1269671724,61,7758
62,62788,0.5,1271396009,61,7898
62,63992,0.5,1267565232,61,7930
62,66659,0.5,1269671902,61,8031
62,69093,0.5,1268781452,61,8124
62,69526,0.5,1269332562,61,8147
62,69904,0.5,1269709542,61,8166
62,71302,0.5,1267426425,61,8239
62,71374,0.5,1269671525,61,8244
63,4265,0.5,1299619787,62,3346
63,7381,0.5,1299621021,62,5342
63,8369,0.5,1299951731,62,5623
63,8666,0.5,1299773881,62,5742
63,42721,0.5,1299773958,62,6886
63,43928,0.5,1299773946,62,6931
63,51077,0.5,1299773600,62,7280
63,56949,0.5,1300029051,62,7595
63,59014,0.5,1300121319,62,7687
63,65230,0.5,1299505051,62,7973
64,316,0.5,1193288862,63,277
64,344,0.5,1193288798,63,304
64,367,0.5,1193288903,63,326
64,589,0.5,1193288866,63,522
64,1429,0.5,1193288577,63,1161
64,1678,0.5,1193288491,63,1340
64,31422,0.5,1193288758,63,6461
64,54272,0.5,1193288978,63,7432
67,1407,0.5,1054101356,66,1143
67,2710,0.5,1054101321,66,2166
69,504,0.5,1121284900,68,448
69,1323,0.5,1121284277,68,1073
69,2383,0.5,1121284232,68,1894
69,2817,0.5,1121284219,68,2255
69,2818,0.5,1121284272,68,2256
69,3042,0.5,1121284237,68,2432
69,3438,0.5,1121285004,68,2729
69,3593,0.5,1121284212,68,2844
69,3962,0.5,1121284222,68,3119
69,4125,0.5,1121284230,68,3244
69,4775,0.5,1121284247,68,3736
69,5040,0.5,1121284910,68,3920
69,6483,0.5,1121284245,68,4768
69,6587,0.5,1121284240,68,4832
69,6827,0.5,1121284217,68,4981
69,8387,0.5,1121284270,68,5633
74,153,0.5,1112225107,73,129
74,163,0.5,1112224882,73,139
74,231,0.5,1112225138,73,202
74,344,0.5,1112225102,73,304
74,367,0.5,1112225135,73,326
74,377,0.5,1112225095,73,336
74,736,0.5,1112225139,73,621
74,2054,0.5,1112224887,73,1614
74,8880,0.5,1112225210,73,5839
87,47465,0.5,1173622643,86,7102
87,48322,0.5,1173622699,86,7150
87,48560,0.5,1173622778,86,7164
87,48877,0.5,1173622781,86,7182
94,338,0.5,1169272235,93,298
100,2700,0.5,1116728146,99,2158
100,2710,0.5,1117381602,99,2166
100,2918,0.5,1117381618,99,2331
100,4993,0.5,1116728773,99,3885
100,6358,0.5,1116728483,99,4695
110,6535,0.5,1103591648,109,4798
113,56171,0.5,1247702672,112,7560
114,3979,0.5,1452132386,113,3133
114,4340,0.5,1452132508,113,3402
115,168,0.5,1364195365,114,143
115,376,0.5,1364195938,114,335
115,1625,0.5,1380701629,114,1301
115,33166,0.5,1380701631,114,6603
115,110102,0.5,1414425623,114,9925
118,141,0.5,1075226753,117,120
118,296,0.5,1075226817,117,260
118,357,0.5,1075226765,117,317
118,1215,0.5,1075226828,117,976
118,2997,0.5,1075226762,117,2397
125,306,0.5,1329423598,124,269
125,743,0.5,1329423599,124,625
125,2108,0.5,1329423590,124,1667
125,2478,0.5,1329423617,124,1983
141,57640,0.5,1267827688,140,7616
141,73321,0.5,1267890506,140,8370
144,5672,0.5,1242780783,143,4314
159,34530,0.5,1125513124,158,6694
161,1407,0.5,1446788053,160,1143
161,2710,0.5,1446788091,160,2166
172,2792,0.5,1298263662,171,2233
172,3298,0.5,1298263651,171,2626
174,43836,0.5,1276571298,173,6920
179,750,0.5,1056440363,178,630
179,1326,0.5,1086593720,178,1076
179,2100,0.5,1056440008,178,1659
179,2529,0.5,1056713130,178,2021
179,3268,0.5,1086593631,178,2608
179,5673,0.5,1085900319,178,4315
179,6951,0.5,1082783238,178,5049
179,7394,0.5,1082783076,178,5352
182,322,0.5,1102377831,181,283
182,662,0.5,1102377817,181,572
182,3176,0.5,1102377595,181,2542
183,1517,0.5,1381955098,182,1225
183,2683,0.5,1381954981,182,2143
183,31658,0.5,1379258360,182,6482
184,1127,0.5,1149974779,183,914
184,3147,0.5,1149974732,183,2519
184,4085,0.5,1149974742,183,3218
184,6539,0.5,1149974761,183,4802
184,45186,0.5,1149974768,183,7003
189,2594,0.5,1170027170,188,2073
192,1639,0.5,1247082199,191,1309
192,1923,0.5,1157141446,191,1493
192,2571,0.5,1157141831,191,2056
192,34767,0.5,1163461242,191,6706
192,44191,0.5,1163460842,191,6943
192,49110,0.5,1163461171,191,7189
192,56367,0.5,1202323771,191,7569
194,588,0.5,1446385996,193,521
194,595,0.5,1446386008,193,527
194,1367,0.5,1364050375,193,1110
194,2628,0.5,1367252317,193,2098
194,3083,0.5,1364054877,193,2467
194,8973,0.5,1364054888,193,5889
194,8985,0.5,1367252311,193,5897
194,47200,0.5,1364053862,193,7092
194,48825,0.5,1364056180,193,7179
194,53996,0.5,1367251689,193,7420
194,57669,0.5,1364051050,193,7617
194,68205,0.5,1364053863,193,8085
194,78088,0.5,1364051135,193,8570
194,86298,0.5,1446386006,193,8951
200,743,0.5,1271877150,199,625
200,3273,0.5,1271877169,199,2613
200,7259,0.5,1271878328,199,5271
213,6548,0.5,1112683388,212,4806
214,204,0.5,1059599663,213,176
218,6365,0.5,1255809918,217,4696
218,6370,0.5,1255811109,217,4699
220,4749,0.5,1111497277,219,3719
220,5452,0.5,1111497348,219,4179
224,724,0.5,1444777161,223,613
224,1562,0.5,1444777152,223,1253
224,3703,0.5,1384750539,223,2925
224,4232,0.5,1390066008,223,3326
224,7316,0.5,1425364087,223,5302
224,7375,0.5,1425362056,223,5337
224,8808,0.5,1425336311,223,5804
224,31433,0.5,1425362055,223,6466
224,33830,0.5,1425363859,223,6644
224,38038,0.5,1436765929,223,6764
224,40339,0.5,1444712902,223,6810
224,43919,0.5,1444769794,223,6929
224,44193,0.5,1444769610,223,6944
224,45668,0.5,1444708998,223,7029
224,45732,0.5,1444712895,223,7037
224,47044,0.5,1444708990,223,7083
224,47122,0.5,1425362042,223,7088
224,50189,0.5,1444769990,223,7242
224,50798,0.5,1425336329,223,7262
224,55577,0.5,1444769585,223,7524
224,56152,0.5,1444708859,223,7555
224,57532,0.5,1428133293,223,7612
224,60937,0.5,1428133211,223,7807
224,61350,0.5,1428133243,223,7842
224,63992,0.5,1428127839,223,7930
224,65088,0.5,1444769812,223,7962
224,69436,0.5,1428133266,223,8140
224,71379,0.5,1444709014,223,8245
224,78772,0.5,1428130936,223,8612
224,79139,0.5,1428133298,223,8628
224,87485,0.5,1428133228,223,9024
224,88405,0.5,1428133247,223,9057
224,107771,0.5,1428127798,223,9862
224,108190,0.5,1420876979,223,9873
228,3408,0.5,1124281238,227,2703
229,1208,0.5,1439445686,228,969
229,3307,0.5,1439445471,228,2632
229,3462,0.5,1439445301,228,2750
229,84152,0.5,1439444990,228,8854
229,97304,0.5,1439444993,228,9473
236,370,0.5,1119960587,235,329
237,55276,0.5,1215135165,236,7500
238,2617,0.5,1082060842,237,2090
241,4232,0.5,1446671229,240,3326
241,4973,0.5,1446670832,240,3867
241,6880,0.5,1446919001,240,5007
241,7373,0.5,1446671089,240,5335
241,110102,0.5,1446919190,240,9925
247,5620,0.5,1451122753,246,4280
247,5679,0.5,1451122496,246,4318
250,3623,0.5,1107160019,249,2868
250,3889,0.5,1107162630,249,3065
255,5832,0.5,1174419675,254,4395
255,6483,0.5,1174418364,254,4768
261,2,0.5,1138111963,260,1
261,541,0.5,1138113198,260,484
261,2683,0.5,1138111953,260,2143
261,3793,0.5,1138112004,260,2999
261,4306,0.5,1138111965,260,3379
262,1499,0.5,1183001409,261,1213
262,1681,0.5,1183001660,261,1342
262,2567,0.5,1183001482,261,2052
262,3173,0.5,1183001493,261,2539
262,3450,0.5,1183001413,261,2741
262,8361,0.5,1183001529,261,5617
268,16,0.5,1227219917,267,15
268,260,0.5,1227220636,267,230
268,762,0.5,1227217404,267,638
268,1210,0.5,1227220635,267,971
268,2324,0.5,1227219573,267,1838
268,5618,0.5,1227217628,267,4278
268,25788,0.5,1227219745,267,5928
268,38499,0.5,1227217747,267,6774
268,49530,0.5,1227218648,267,7216
273,1587,0.5,1227875907,272,1267
275,272,0.5,1136702565,274,241
275,356,0.5,1136710660,274,316
275,924,0.5,1136705672,274,745
275,1302,0.5,1136696297,274,1060
275,1347,0.5,1136696716,274,1093
275,1416,0.5,1136702505,274,1152
275,2324,0.5,1136709489,274,1838
275,2335,0.5,1136701252,274,1848
275,2686,0.5,1136702434,274,2144
275,3753,0.5,1136710639,274,2966
275,4571,0.5,1136701164,274,3577
275,5991,0.5,1136713129,274,4486
275,6367,0.5,1136710111,274,4698
275,6593,0.5,1136701429,274,4836
275,7153,0.5,1136713096,274,5206
275,8784,0.5,1136710779,274,5793
278,65,0.5,1341358627,277,60
278,110,0.5,1341360377,277,98
278,2449,0.5,1341359067,277,1957
278,2555,0.5,1341359072,277,2044
278,2720,0.5,1341359821,277,2175
278,2722,0.5,1341359007,277,2177
278,3157,0.5,1341358649,277,2527
278,3793,0.5,1341367569,277,2999
278,3820,0.5,1341359095,277,3018
278,3997,0.5,1341359015,277,3150
278,5349,0.5,1341367645,277,4108
278,6503,0.5,1341359003,277,4779
278,6794,0.5,1341359174,277,4957
278,6951,0.5,1341359178,277,5049
278,6995,0.5,1341359169,277,5083
278,8666,0.5,1341358997,277,5742
278,8830,0.5,1341359098,277,5815
278,31698,0.5,1341359039,277,6489
278,61348,0.5,1341359042,277,7841
278,84312,0.5,1341359101,277,8863
288,435,0.5,1267051778,287,383
290,546,0.5,1441337402,289,489
298,2490,0.5,1311696689,297,1991
299,50798,0.5,1290573615,298,7262
299,68205,0.5,1290572994,298,8085
304,1100,0.5,1351444160,303,896
304,2371,0.5,1351444102,303,1882
304,3608,0.5,1351444170,303,2854
304,4321,0.5,1351444068,303,3388
309,63992,0.5,1293924246,308,7930
310,6987,0.5,1139834599,309,5075
314,2710,0.5,1449799593,313,2166
315,788,0.5,1075409854,314,653
315,2402,0.5,1075409783,314,1911
315,2406,0.5,1075409822,314,1915
315,8360,0.5,1131746478,314,5616
319,1099,0.5,1402406884,318,895
319,111113,0.5,1413898988,318,9951
320,204,0.5,1061950794,319,176
320,6325,0.5,1061951624,319,4673
320,6379,0.5,1061951706,319,4706
320,6383,0.5,1061951684,319,4709
320,6482,0.5,1061951696,319,4767
320,6503,0.5,1061951682,319,4779
320,6615,0.5,1061951067,319,4849
328,153,0.5,1256102071,327,129
328,318,0.5,1223270928,327,279
328,1147,0.5,1240731907,327,924
328,1361,0.5,1240732198,327,1106
328,1495,0.5,1223460866,327,1209
328,5224,0.5,1240731636,327,4038
328,5288,0.5,1240732277,327,4070
328,5675,0.5,1223460869,327,4316
328,6483,0.5,1223460875,327,4768
328,6869,0.5,1240732008,327,5001
328,6935,0.5,1240732211,327,5037
328,7932,0.5,1240732113,327,5513
328,8755,0.5,1240732196,327,5780
328,26524,0.5,1240730152,327,6178
328,38304,0.5,1240731629,327,6772
328,44633,0.5,1240732464,327,6961
328,48698,0.5,1240732292,327,7171
328,53024,0.5,1240730284,327,7378
328,54268,0.5,1223460863,327,7431
328,55156,0.5,1240732230,327,7482
328,56367,0.5,1256102163,327,7569
328,59429,0.5,1256102262,327,7721
328,60291,0.5,1240730282,327,7768
328,60382,0.5,1240730086,327,7777
328,71462,0.5,1256102571,327,8249
331,169,0.5,1138983700,330,144
331,344,0.5,1138986602,330,304
331,788,0.5,1138984936,330,653
331,2144,0.5,1138986935,330,1700
331,2709,0.5,1138985220,330,2165
331,2846,0.5,1138983834,330,2274
331,3267,0.5,1138984444,330,2607
331,3461,0.5,1138985803,330,2749
331,3548,0.5,1138987184,330,2814
331,3751,0.5,1138981666,330,2964
331,5103,0.5,1138986674,330,3965
331,6378,0.5,1138985666,330,4705
331,7259,0.5,1138984282,330,5271
331,31447,0.5,1138982762,330,6469
331,40339,0.5,1138986292,330,6810
336,273,0.5,1247156712,335,242
336,912,0.5,1248027636,335,733
336,1093,0.5,1247156677,335,890
336,1272,0.5,1247156493,335,1031
336,1476,0.5,1247157078,335,1195
336,2018,0.5,1247156954,335,1580
336,2872,0.5,1247157040,335,2294
336,3354,0.5,1247157092,335,2660
336,5991,0.5,1247156706,335,4486
343,589,0.5,1196304248,342,522
343,1097,0.5,1196304816,342,894
343,1883,0.5,1196304180,342,1461
343,2641,0.5,1196304146,342,2108
343,2683,0.5,1196304457,342,2143
344,267,0.5,1079416250,343,236
344,1580,0.5,1079416052,343,1260
344,2953,0.5,1079416175,343,2363
344,3113,0.5,1079416178,343,2495
346,3984,0.5,1279995897,345,3138
347,2100,0.5,1274978656,346,1659
352,520,0.5,1076261849,351,464
352,1969,0.5,1076254689,351,1535
352,1975,0.5,1076254694,351,1541
352,2700,0.5,1076261856,351,2158
352,3552,0.5,1076254010,351,2818
352,5669,0.5,1170600007,351,4312
352,6413,0.5,1076254943,351,4722
352,8302,0.5,1096745731,351,5604
352,8622,0.5,1170599978,351,5717
352,45950,0.5,1170599912,351,7042
354,19,0.5,1109701070,353,18
354,344,0.5,1109700949,353,304
354,356,0.5,1108752203,353,316
354,780,0.5,1108752213,353,646
354,1923,0.5,1109701075,353,1493
358,5378,0.5,1408189076,357,4126
358,31804,0.5,1408190260,357,6496
358,56801,0.5,1373742071,357,7586
358,82095,0.5,1408191120,357,8786
365,585,0.5,1062892206,364,518
365,631,0.5,1062894533,364,554
365,2092,0.5,1062894536,364,1651
365,2694,0.5,1062893171,364,2152
365,4090,0.5,1062894391,364,3220
365,4718,0.5,1062893240,364,3695
365,5419,0.5,1062893802,364,4154
365,5460,0.5,1062893548,364,4184
365,6158,0.5,1062892267,364,4562
365,6266,0.5,1062892116,364,4632
368,6187,0.5,1053358948,367,4581
373,5378,0.5,1449332320,372,4126
377,743,0.5,1201899234,376,625
382,837,0.5,1322872577,381,681
382,2248,0.5,1322870818,381,1779
382,38038,0.5,1322872379,381,6764
382,64285,0.5,1322872376,381,7941
383,193,0.5,1214209737,382,166
386,256,0.5,1223146530,385,226
386,736,0.5,1223161721,385,621
386,1261,0.5,1223160455,385,1020
386,2013,0.5,1223146693,385,1575
386,3054,0.5,1223297058,385,2443
386,3247,0.5,1223146663,385,2587
386,4744,0.5,1223161130,385,3715
386,4754,0.5,1223160513,385,3723
386,5445,0.5,1223298267,385,4172
386,6081,0.5,1223162344,385,4531
386,6290,0.5,1223161112,385,4647
386,6569,0.5,1223161108,385,4821
386,6695,0.5,1223161132,385,4898
386,27193,0.5,1223162520,385,6290
386,34048,0.5,1223298319,385,6660
386,37380,0.5,1223161041,385,6739
386,48877,0.5,1223161208,385,7182
386,55577,0.5,1223161210,385,7524
386,59727,0.5,1223649095,385,7735
387,587,0.5,1334964764,386,520
387,3247,0.5,1293867045,386,2587
389,45730,0.5,1313015281,388,7036
400,345,0.5,1197752128,399,305
402,393,0.5,1173172977,401,352
402,2381,0.5,1172592212,401,1892
402,2383,0.5,1172592209,401,1894
402,8387,0.5,1172477844,401,5633
402,43919,0.5,1174843300,401,6929
403,95,0.5,1222682263,402,87
403,153,0.5,1222301711,402,129
403,170,0.5,1222301071,402,145
403,455,0.5,1222301042,402,403
403,597,0.5,1222301526,402,529
403,1722,0.5,1224525793,402,1368
403,1831,0.5,1222301105,402,1426
403,6040,0.5,1225993527,402,4515
403,6250,0.5,1225993548,402,4621
403,6975,0.5,1272410672,402,5065
403,34323,0.5,1222302840,402,6678
403,47810,0.5,1225993897,402,7124
403,50796,0.5,1225993503,402,7261
403,52644,0.5,1225993491,402,7354
403,53127,0.5,1222302815,402,7383
403,53131,0.5,1225993871,402,7385
403,53435,0.5,1225993588,402,7396
403,57534,0.5,1225993553,402,7613
403,60832,0.5,1225993607,402,7804
403,71135,0.5,1290723212,402,8225
409,145,0.5,1292751504,408,122
409,355,0.5,1292752435,408,315
409,413,0.5,1292607907,408,361
409,1035,0.5,1292705599,408,842
409,1059,0.5,1292751363,408,861
409,1100,0.5,1292607951,408,896
409,1367,0.5,1292751674,408,1110
409,1380,0.5,1292701887,408,1121
409,1495,0.5,1292706006,408,1209
409,1917,0.5,1292613189,408,1488
409,2657,0.5,1292703047,408,2121
409,2746,0.5,1292751380,408,2197
409,3255,0.5,1292705727,408,2595
409,3275,0.5,1292751988,408,2615
409,3785,0.5,1292723815,408,2991
409,4025,0.5,1292721787,408,3175
409,4367,0.5,1292723797,408,3421
409,4447,0.5,1292705765,408,3481
409,8811,0.5,1292706001,408,5807
409,53996,0.5,1292703903,408,7420
409,57041,0.5,1292613462,408,7596
